,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,pool2,forkedFrom,listedAt,audit,audits_link
43,359,Frax,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,https://frax.finance/,Inventors of the fractional stablecoin. $FRAX is the 1st stablecoin with parts backed & parts algorithmic,Ethereum,https://icons.llama.fi/frax.jpg,2,,frax-share,6953,Minting,['Ethereum'],fraxfinance/index.js,fraxfinance,['https://www.certik.org/projects/fraxfinance'],['Chainlink'],frax,1126985445.337894,"{'Ethereum': 1126985445.337894, 'pool2': 90993139.17470036, 'Ethereum-staking': 594277954.0508448, 'staking': 594277954.0508448, 'Ethereum-pool2': 90993139.17470036}",-0.0003091073840835179,0.002089547175259554,71.33435964173069,594277954.0508448,1805553326.0,644876785.0,90993139.17470036,,,,
44,326,Beefy Finance,bsc:0xca3f508b8e4dd382ee878a314789373d80a5190a,BIFI,https://app.beefy.finance,"Beefy Finance is a Decentralized, Multi-Chain Yield Optimizer platform that allows its users to earn compound interest on their crypto holdings. Through a set of investment strategies secured and enforced by smart contracts, Beefy Finance automatically maximizes the user rewards from various liquidity pools (LPs),‌ ‌automated market making (AMM) projects,‌ ‌and‌ ‌other yield‌ farming ‌opportunities in the DeFi ecosystem.",Multi-Chain,https://icons.llama.fi/beefy-finance.png,2,,beefy-finance,7311,Yield,"['Fantom', 'Avalanche', 'Binance', 'Polygon', 'Cronos', 'Arbitrum', 'Moonriver', 'Celo', 'Harmony', 'Heco']",beefy/index.js,beefyfinance,['https://github.com/beefyfinance/beefy-audits'],,beefy-finance,1118774828.109999,"{'Cronos': 89812259.31000003, 'Moonriver': 7307246.960000001, 'Avalanche': 264929684.26, 'Harmony': 2564416.3800000004, 'Binance': 248396351.63000017, 'Heco': 524037.6099999999, 'Polygon': 126193449.28999999, 'Celo': 3804845.3, 'Arbitrum': 26865674.639999993, 'Fantom': 348388290.07999986}",0.11814601416028836,2.457652427511775,1.7775476560272523,,107374446.0,104690085.0,,,,,
45,260,Mirror,0x09a3ecafa817268f77be1283176b946c4ff2e608,MIR,https://mirror.finance/,Synthetics protocol for on-chain price exposure to real-world assets - accessible to all.,Multi-Chain,https://icons.llama.fi/mirror.png,2,,mirror-protocol,7857,Derivatives,"['Terra', 'Ethereum']",mirror/index.js,mirror_protocol,['https://docsend.com/view/p4es2dgvwadamgqg'],['Band'],mirror,1076168380.2920148,"{'Ethereum': 146087189.88309672, 'pool2': 121427631.08153954, 'Terra': 930080812.5494694, 'Terra-pool2': 77223131.0646658, 'Ethereum-pool2': 44204500.01687375}",0.9912314243078981,-0.46170096109808867,-1.7631708557095465,,1413843264.0,296609311.0,121427631.08153954,,,,
46,160,Alpha Finance,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,https://alphafinance.io/,"Alpha Finance Lab is an ecosystem of cross-chain DeFi products that focus on capturing unaddressed demand in an innovative and user friendly way. Alpha Homora, the first product, is a leveraged yield farming and leveraged liquidity providing protocol where ETH lenders can earn high lending interest rate and leveraged yield farmers/liquidity providers can increase the APY.",Multi-Chain,https://icons.llama.fi/alpha-finance.png,2,,alpha-finance,7232,Yield,"['Avalanche', 'Ethereum', 'Binance']",alpha-homora/index.js,AlphaFinanceLab,['https://blog.openzeppelin.com/alpha-homora-v2/'],"['Band', 'Chainlink']",alpha-finance,1043972932.638336,"{'Binance': 35173915.36910176, 'Ethereum': 485161516.8214209, 'Avalanche': 523637500.4478133}",-0.015500484648867996,1.7622997929129127,,,726203773.0,324126622.0,,,,,
47,373,BiSwap,bsc:0x965f527d9159dce6288a2219db51fc6eef120dd1,BSW,https://biswap.org/,Biswap is the first decentralized exchange platform on the market with a three-type referral system and the lowest platform transaction fees (0.1%).,Binance,https://icons.llama.fi/biswap.jpg,2,,biswap,10746,Dexes,['Binance'],biswap/index.js,Biswap_Dex,['https://www.certik.org/projects/biswap'],,biswap,1007754279.0621126,"{'Binance': 1007754279.0621126, 'Binance-staking': 204293819.6977044, 'staking': 204293819.6977044}",0.11862860821265997,2.7148373098561507,24.395578783405995,204293819.6977044,1306990422.0,289196606.0,,,,,
48,255,Fei Protocol,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,https://fei.money/,"FEI uses a new kind of stablecoin mechanism called direct incentives. It is more capital efficient, has a fair distribution, and is fully decentralized. The protocol uses the value it controls to maintain liquid secondary markets.",Ethereum,https://icons.llama.fi/fei-protocol.png,2,,fei-protocol,8642,Assets,['Ethereum'],fei/index.js,feiprotocol,['https://docs.fei.money/audit'],['Chainlink'],fei-protocol,1001438060.3883858,{'Ethereum': 1001438060.3883858},0.11163968139564417,0.4320418571678317,1.3195811827714437,,524970827.0,521800599.0,,,,,
49,144,dYdX,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,https://dydx.exchange/,"The most powerful open trading platform for crypto assets. Margin trade, borrow, and lend cryptocurrency.
",Ethereum,https://icons.llama.fi/dydx.jpg,,,dydx,516,Derivatives,['Ethereum'],dydx/index.js,dydxprotocol,['https://docs.dydx.exchange/#independent-audits'],['Chainlink'],dydx,994913104.3398848,{'Ethereum': 994913104.3398848},-0.01757980636844536,-2.3004456392962283,-2.6579392968512963,,7784357120.0,528831155.0,,,,,
50,173,Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,BADGER,https://badger.finance/,DAO dedicated to building products and infrastructure to bring Bitcoin to DeFi.,Multi-Chain,https://icons.llama.fi/badger-dao.jpg,2,,badger-dao,7859,Yield,"['Ethereum', 'Arbitrum', 'Binance']",badgerdao.js,BadgerDAO,['https://badger.finance/wp-content/uploads/2021/01/HAECHI-AUDIT-BadgerDAO-Smart-Contract-Audit-Report-1.pdf'],['Chainlink'],badger-dao,993639496.6413378,"{'Binance': 153383.15663315184, 'Ethereum': 978043921.0758855, 'Arbitrum': 15442192.408819083}",0.16774241578126237,2.334773589779985,4.361347321606914,,331014881.0,157025849.0,,,,,
51,854,Maiar Exchange,elrond:MEX-455c57,MEX,https://maiar.exchange,Maiar Exchange is a DEX AMM running on the Elrond Network. It is built by the same team that has built the Elrond blockchain.,Elrond,https://icons.llama.fi/maiar-exchange.jpg,0,,,,Dexes,['Elrond'],maiar/index.js,MaiarExchange,,,maiar-exchange,986582866.977655,"{'Elrond-staking': 664069135.858375, 'Elrond': 986582866.977655, 'staking': 664069135.858375}",0.49475861495400864,0.9833758069924841,-16.64630668942695,664069135.858375,,,,,1637185638.0,,
52,295,Stacks Staking,-,STX,https://stacks.co,"Stacks makes Bitcoin programmable, enabling decentralized apps and smart contracts that inherit all of Bitcoin’s powers. See detailed metrics for Stacking at https://stacking.club/",Stacks,https://icons.llama.fi/stacks.png,2,,blockstack,4847,Chain,['Stacks'],stacks/index.js,Stacks,,,stacks-staking,953575124.7224246,{'Stacks': 953575124.7224246},0.45454545454543904,3.2710280373831466,5.8553932215333475,,,2323868943.0,,,,,
53,862,Quarry,,-,https://quarry.so,Quarry is an open protocol for launching liquidity mining programs.,Solana,https://icons.llama.fi/quarry.png,0,,,,Staking,['Solana'],quarry/index.js,quarryprotocol,,,quarry,953382840.0813363,{'Solana': 953382840.0813363},0.23414057947400124,1.4160019934915198,-0.8193786200005633,,,,,,1637345891.0,,
54,345,Alpaca Finance,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,https://www.alpacafinance.org/,The 1st leveraged yield farming protocol on BSC,Binance,https://icons.llama.fi/alpaca-finance.jpg,2,,alpaca-finance,8707,Yield,['Binance'],alpaca-finance/index.js,AlpacaFinance,['https://github.com/alpaca-finance/bsc-alpaca-contract/tree/main/audits'],,alpaca-finance,926185148.9820966,{'Binance': 926185148.9820966},0.4263475968765391,1.0213381366900052,-1.7455482135002853,,107414028.0,87795880.0,,,,,
55,508,KlaySwap,-,KSP,https://klayswap.com/dashboard,KLAYswap is an AMM-based Instant Swap Protocol,Klaytn,https://icons.llama.fi/klayswap.jpg,2,,klayswap-protocol,8296,Dexes,['Klaytn'],klayswap/index.js,KLAYswap,['https://docs.klayswap.com/risk-and-security#greater-than-read-the-smart-contract-audit-reports-here'],,klayswap,911090956.21,"{'Klaytn-staking': 248959777.13, 'Klaytn': 911090956.21, 'staking': 248959777.13}",-0.507718482104309,3.546817483591738,3.6068869166309554,248959777.13,,0.0,,,,,
56,166,TrueFi,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,TRU,https://truefi.io/,Earn high yields on stablecoin loans and borrow capital without collateral,Ethereum,https://icons.llama.fi/truefi.jpg,2,,truefi,7725,Lending,['Ethereum'],truefi/index.js,TrustToken,['https://github.com/trusttoken/audits/tree/master/TrueFi'],,truefi,895626626.5977714,{'Ethereum': 895626626.5977714},-0.011472971068712923,-0.2395620617075167,1.305530232068449,,470190123.0,179710038.0,,,,,
57,611,Neutrino,waves:6nSpVyNH7yM69eg446wrQR94ipbbcmZMU1ENPwanC97g,NSBT,https://neutrino.at,The ​Neutrino protocol is an algorithmic price-stable assetization protocol that enables the creation of stable coins tied to real-world assets or cryptocurrency.,Waves,https://icons.llama.fi/neutrino.png,2,,neutrino-system-base-token,7320,Assets,['Waves'],neutrino/index.js,neutrino_proto,['https://audit.neutrino.at'],,neutrino,866912717.851573,{'Waves': 866912717.851573},-0.11866847119176782,0.7092363583578845,-1.092021261317086,,,37977333.0,,,,,
58,315,Tulip Protocol,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,TULIP,https://tulip.garden/,The Efficient Solana Yield Aggregator,Solana,https://icons.llama.fi/tulip-protocol.png,0,,solfarm,10373,Yield,['Solana'],solfarm.js,TulipProtocol,,,tulip-protocol,839880299.9662684,{'Solana': 839880299.9662684},0.15578107931372642,1.3281340633951402,3.225744111289913,,135594744.0,19212523.0,,,,,
59,657,Synapse,0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,https://synapseprotocol.com,Synapse is a cross-chain layer ∞ protocol powering interoperability between chains.,Multi-Chain,https://icons.llama.fi/synapse.png,0,,synapse-2,12147,Dexes,"['Ethereum', 'Arbitrum', 'Binance', 'Avalanche', 'Fantom', 'Polygon', 'Optimism', 'Boba', 'Harmony', 'Moonriver']",synapse/index.js,SynapseProtocol,,,synapse,807586275.9551947,"{'Optimism': 32730595.844089054, 'Moonriver': 0, 'pool2': 11029204.75773687, 'Avalanche': 58688771.51870651, 'Harmony': 15073829.122588325, 'Ethereum-pool2': 11029204.75773687, 'Binance': 64036470.90281832, 'Boba': 15208124.251854543, 'Ethereum': 322659763.2135657, 'Polygon': 48789434.91256368, 'Arbitrum': 198725253.12042516, 'Fantom': 51674033.06858351}",-0.03925265785335341,2.2652767770344724,4.142244871904595,,516925102.0,350329656.0,11029204.75773687,,,,
61,643,Geist Finance,fantom:0xd8321AA83Fb0a4ECd6348D4577431310A6E0814d,GEIST,https://geist.finance,Geist is a decentralised non-custodial liquidity market protocol where users can participate as depositors or borrowers.,Fantom,https://icons.llama.fi/geist-finance.jpg,2,,geist-finance,,Lending,['Fantom'],geist/index.js,GeistFinance,"['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Geist-v1.0.pdf', 'https://solidity.finance/audits/GeistProtocol/']",,geist-finance,767393876.6809664,"{'Fantom-borrowed': 574731013.3066578, 'borrowed': 574731013.3066578, 'Fantom': 767393876.6809664}",0.044408339477300274,4.220731243685563,5.429154193430023,,255740057.0,39958677.0,,,,,
62,438,Tokemak,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,https://www.tokemak.xyz,Tokemak creates sustainable DeFi liquidity and capital efficient markets through a convenient decentralized market making protocol.,Ethereum,https://icons.llama.fi/tokemak.png,2,,tokemak,11202,Yield,['Ethereum'],tokemak/index.js,TokenReactor,['https://omniscia.io/tokemak-capital-management-protocol/'],,tokemak,764477948.0151284,"{'Ethereum': 764477948.0151284, 'pool2': 257874807.95800894, 'Ethereum-staking': 140290959.35974106, 'staking': 140290959.35974106, 'Ethereum-pool2': 257874807.95800894}",0.11742812901742639,3.0439222736487324,0.3544569069702703,140290959.35974106,3838285417.0,309853628.0,257874807.95800894,,,,
64,177,DefiSaver,-,-,https://defisaver.com/,DeFi Saver is a one-stop management solution for decentralized finance with advanced leverage management tools and unique automated management features.,Ethereum,https://icons.llama.fi/defisaver.jpg,2,,,,Services,['Ethereum'],defisaver.js,DefiSaver,['https://consensys.net/diligence/audits/2021/03/defi-saver/'],,defisaver,717304122.0,{'Ethereum': 717304122},-0.49551409429662385,0.56313376981754,,,,,,,,,
68,376,Tomb Finance,fantom:0x6c021ae822bea943b2e66552bde1d2696a53fbb7,TOMB,https://tomb.finance/,"TOMB is a crosschain algorithmic stablecoin, pegged to the price of 1 FTM via seigniorage.",Fantom,https://icons.llama.fi/tomb-finance.jpg,3,,tomb,,Yield,['Fantom'],tomb/index.js,tombfinance,,,tomb-finance,683841623.1913557,{'Fantom': 683841647.3558023},-1.499823239754278,18.0466315579056,4.843653682563229,,,0.0,,,,,
69,199,Sablier Finance,-,-,https://sablier.finance/,The protocol for real-time finance.,Ethereum,https://icons.llama.fi/sablier-finance.jpg,2,,,,Payments,['Ethereum'],sablier/index.js,SablierHQ,['https://certificate.quantstamp.com/full/sablier'],,sablier-finance,682509854.6189796,{'Ethereum': 682509854.6189796},-0.9826166087847525,14.995326902548172,28.08535339579359,,,,,,,,
70,353,Armor,0x1337def16f9b486faed0293eb623dc8395dfe46a,ARMOR,https://armor.fi/,Insurance,Ethereum,https://icons.llama.fi/armor.png,0,,armor,8309,Insurance,['Ethereum'],armorfinance/index.js,ArmorFi,,,armor,678243379.1963977,{'Ethereum': 678243379.1963977},0.09256514679118766,0.6162861725911739,4.1149650820735815,,67059933.0,12085214.0,,,,,
71,148,Tornado Cash,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,https://tornado.cash/,Non-custodial anonymous transactions on Ethereum.,Ethereum,https://icons.llama.fi/tornado-cash.jpg,2,,tornado-cash,8049,Services,['Ethereum'],tornado/index.js,TornadoCash,['https://tornado.cash/#faq'],['Chainlink'],tornado-cash,643109117.3704,{'Ethereum': 643109117.3704},0.16910836072570135,0.36987019985181746,3.962957152708597,,412934868.0,97107488.0,,,,,
72,522,Wonderland,avax:0xb54f16fb19478766a268f172c9480f8da1a7c9c3,TIME,https://www.wonderland.money,Wonderland is the first decentralized reserve currency protocol available on the Avalanche Network based on the TIME token.,Avalanche,https://icons.llama.fi/wonderland.jpg,0,,wonderland,11585,Assets,['Avalanche'],wonderland/index.js,Wonderland_fi,,,wonderland,636579353.3003842,"{'Avalanche-staking': 1753461739.6194541, 'Avalanche': 636579353.3003842, 'staking': 1753461739.6194541}",0.3568775475559107,6.421836248743389,19.446610888197597,1753461739.6194541,,930338594.0,,['Olympus DAO'],,,
74,122,Nexus Mutual,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,https://nexusmutual.io/,"Nexus Mutual offers decentralized cover against smart contract failure.
",Ethereum,https://icons.llama.fi/nexus-mutual.png,,,nxm,1103,Insurance,['Ethereum'],nexus/index.js,NexusMutual,['https://nexusmutual.gitbook.io/docs/helpful-resources/audits-and-security'],['Chainlink'],nexus-mutual,626406158.3258594,{'Ethereum': 626406158.3258594},0.09409336533001067,0.6337580488109893,4.178256590391598,,931385095.0,931385095.0,,,,,
76,458,Solend,solana:SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,SLND,https://solend.fi,"Solend is an algorithmic, decentralized protocol for lending and borrowing on Solana. Lending and borrowing has proven itself as being key in a DeFi ecosystem. However, current products are slow and expensive. On Solana, Solend can scale to being 100x faster and 100x cheaper. Solend aims to be the easiest to use and most secure solution on Solana.",Solana,https://icons.llama.fi/solend.png,2,,solend,13524,Lending,['Solana'],solend/index.js,solendprotocol,['https://github.com/solendprotocol/solana-program-library/tree/master/token-lending/audit'],,solend,610811397.0050832,"{'Solana-borrowed': 496799089.11186683, 'Solana': 610811397.0050832, 'borrowed': 496799089.11186683}",0.4112753178482649,1.8237486517010097,19.21662783322195,,363513403.0,29518884.0,,,,,
77,475,Yield Yak,avax:0x59414b3089ce2af0010e7523dea7e2b35d776ec7,YAK,https://yieldyak.com,Yield Yak is an easy-to-use tool to earn more yield from defi farming on the Avalanche network.,Avalanche,https://icons.llama.fi/yield-yak.png,0,,yield-yak,11415,Yield,['Avalanche'],yieldyak/index.js,yieldyak_,,,yield-yak,592710069.1763259,"{'Avalanche-staking': 12361447.204085946, 'pool2': 1636420.0116917002, 'Avalanche': 592710069.1763259, 'Avalanche-pool2': 1636420.0116917002, 'staking': 12361447.204085946}",-0.10315708430493942,2.000089717938721,19.079738034330802,12361447.204085946,36612892.0,27483491.0,1636420.0116917002,,,,
78,636,Keep3r Network,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,KP3R,https://keep3r.network,Keep3r Network is a decentralized keeper network for projects that need external devops and for external teams to find keeper jobs,Ethereum,https://icons.llama.fi/keep3r-network.jpg,2,,keep3rv1,7535,Staking,['Ethereum'],keep3r.js,thekeep3r,['https://github.com/keep3r-network/keep3r.network/tree/master/audits'],,keep3r-network,584026130.7804196,"{'Ethereum': 584026130.7804196, 'Ethereum-staking': 8829738.474330522, 'Ethereum-borrowed': 140528150.53081703, 'borrowed': 140528150.53081703, 'staking': 8829738.474330522}",0.035283216159243125,,,8829738.474330522,278804316.0,278804316.0,,,,,
80,234,Notional,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,NOTE,https://notional.finance/,"Fixed rate lending on Ethereum
",Ethereum,https://icons.llama.fi/notional.jpg,2,,notional-finance,14631,Lending,['Ethereum'],notional/index.js,NotionalFinance,['https://blog.openzeppelin.com/notional-audit/'],,notional,565895830.0418351,{'Ethereum': 565895830.0418351},0.030533341460170504,0.22698565570024698,-24.79258411837202,,208591912.0,5887697.0,,,,,
82,1044,Stader,,-,https://staderlabs.com,Stader offers the most convenient & safest way to maximize your returns on staking.,Terra,https://icons.llama.fi/stader.jpg,2,,stader,,Staking,['Terra'],stader/index.js,staderlabs,"['https://staderlabs-docs.s3.amazonaws.com/audits/terra/Cryptonics_Audit_Report_Terra_V1.pdf', 'https://kp5hfcaxs2prkdoscwibtrbjjddvoov3huhezsxknanxfaucm76a.arweave.net/U_pyiBeWnxUN0hWQGcQpSMdXOrs9DkzK6mgbcoKCZ_w']",,stader,519345613.87632877,{'Terra': 519345613.87632877},-0.49550046487135546,13.91119936367582,,,,,,,1639811716.0,,
83,587,Maple,0x33349b282065b0284d756f0577fb39c158f935e6,MPL,https://www.maple.finance,Maple Finance is an institutional capital marketplace powered by blockchain technology.,Ethereum,https://icons.llama.fi/maple.png,2,,maple,9417,Lending,['Ethereum'],maple/index.js,maplefinance,['https://github.com/maple-labs/maple-core#audit-reports'],,maple,512325446.13747,"{'Ethereum': 512325446.13747, 'Treasury': 231250}",0.09768955486157438,1.9501861142869075,7.167401747629597,,151193435.0,44482508.0,,,,,
84,667,Mars Ecosystem,bsc:0x7859b01bbf675d67da8cd128a50d155cd881b576,XMS,https://marsecosystem.com/home,"Mars Ecosystem is a new decentralized stablecoin paradigm, it integrates the creation and use of stablecoin into the same system. Mars Ecosystem consists of three parts: Mars Treasury, Mars Stablecoin and Mars DeFi protocols, which together form a positive feedback loop. Mars stablecoin is price-stable, capital-efficient, scalable and decentralized. The goal of Mars Ecosystem is to build the central bank and reserve currency of the DeFi world.",Binance,https://icons.llama.fi/mars-ecosystem.png,2,,mars-ecosystem-token,10030,Assets,['Binance'],marsecosystem/index.js,MarsEcosystem,['https://www.certik.org/projects/marsecosystem'],,mars-ecosystem,505570639.3297777,"{'Binance': 505570639.3297777, 'Binance-staking': 67208611.96518688, 'Binance-Masterchef': 505570639.3297777, 'Masterchef': 505570639.3297777, 'staking': 67208611.96518688}",0.1566424128137669,0.6109628136392615,-6.656314144291144,67208611.96518688,,28134292.0,,,1634207654.0,,
86,266,Set Protocol,-,-,https://www.tokensets.com/,"A protocol for building portfolios as digital assets (ERC-20) that represent a fully collateralized digital asset (ERC-20) that represents a fully collateralized portfolio of other assets including Bitcoin (WBTC), Ethereum (WETH), and fiat-pegged coins (DAI).portfolio of other assets including Bitcoin (WBTC), Ethereum (WETH), and fiat-pegged coins (DAI).",Ethereum,https://icons.llama.fi/set-protocol.png,2,,,1115,Indexes,['Ethereum'],set-protocol/index.js,SetProtocol,['https://www.tokensets.com/security'],['Chainlink'],set-protocol,428067720.45160925,{'Ethereum': 428067720.45160925},0.4573311411266303,3.3862162774027667,8.430847741967227,,,,,,,,
87,502,Coinwind,heco:0x80861a817106665bca173db6ac2ab628a738c737,COW,https://www.coinwind.pro,CoinWind is a DeFi financial platform for smart mining.,Multi-Chain,https://icons.llama.fi/coinwind.png,2,,coinwind,10011,Yield,"['Binance', 'Heco', 'Ethereum']",coinwind/index.js,coinwind_com,"['https://www.fairyproof.com/doc/CoinwindV2-Audit-Report-071821.pdf', 'https://www.coinwind.pro/BEOSIN_en.pdf', 'https://www.coinwind.pro/flyhub_en.pdf']",,coinwind,423003811.81283605,"{'pool2': 3155166.5638829037, 'Heco-staking': 2263877.316629833, 'Binance-pool2': 1224661.0938165234, 'Binance': 305288356.1777223, 'Ethereum': 43379946.834341876, 'Binance-staking': 4876646.407587826, 'Heco': 74335508.80077188, 'Heco-pool2': 1930505.4700663802, 'staking': 7140523.724217659}",0.14618535060878912,1.279091855068387,4.329045905329679,7140523.724217659,,0.0,3155166.5638829037,,,,
88,1054,Chain Port,,-,https://app.chainport.io,ChainPort is a next-gen blockchain secure bridge that lets you hop across various blockchains at a click ,Ethereum,https://icons.llama.fi/chainport.png,0,,,,Assets,['Ethereum'],chainport/index.js,chain_port,,,chain-port,418356306.0,{'Ethereum': 418356306},1.0921821682515969,10.408690709081256,,,,,,,1639946121.0,,
89,620,Francium,-,-,https://francium.io,"Francium is a DeFi yield strategy Platform on Solana, providing leveraged/hedged farming, DeFi strategies & on-chain trading strategies. Francium also help users to build their own yield strategy through strategy dev toolbox. Granted by Solana & Serum.",Solana,https://icons.llama.fi/francium.png,2,,,,Yield,['Solana'],francium.js,Francium_Defi,['https://www.certik.org/projects/francium'],['Pyth'],francium,417599986.69632155,{'Solana': 417599986.69632155},0.030525335429970823,2.008211313037364,1.5887012309623145,,,,,,,,
90,135,Kava,,KAVA,https://www.kava.io/,Kava.io is the first cross-chain DeFi hub providing applications and services to the worlds largest cryptocurrencies.,Kava,https://icons.llama.fi/kava.png,,,kava,4846,Lending,['Kava'],kava.js,kava_labs,['https://www.certik.org/projects/kava'],['Chainlink'],kava,414693293.4967551,{'Kava': 414693293.4967551},0.2788480046458659,1.137115900847789,2.628893908305855,,,549066589.0,,,,,
92,655,Almond,,ALM,https://almond.so,Fair and Nutritious DeFi.,Solana,https://icons.llama.fi/almond.svg,0,,,,Yield,['Solana'],almond.js,almond_so,,,almond,411913093.00337195,{'Solana': 411913093.00337195},0.14608773461934277,2.019684252301033,6.211974591975505,,,,,,,,
93,487,Sunny,solana:SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,SUNNY,https://sunny.ag,"Sunny is a composable DeFi yield aggregator powered by Solana, one of the fastest growing blockchain ecosystems. The Sunny Protocol is designed with composability as a core feature, enabling other applications and protocols to easily build on top of it.",Solana,https://icons.llama.fi/sunny.svg,0,,sunny-aggregator,11612,Yield,['Solana'],sunny.js,SunnyAggregator,,,sunny,405312973.20500934,{'Solana': 405312973.20500934},0.3560442963657806,0.592029483953354,-10.226647351915148,,83208871.0,1066633.0,,,,,
95,172,Index Coop,0x0954906da0Bf32d5479e25f46056d22f08464cab,INDEX,https://www.indexcoop.com/,"Index Coop creates and maintains the world's best crypto index products.

All index products are always fully collateralized.",Ethereum,https://icons.llama.fi/index-coop.png,0,,index-cooperative,7336,Indexes,['Ethereum'],indexcoop/index.js,indexcoop,,,index-coop,367659693.2972747,{'Ethereum': 367659693.2972747},0.2410998613869424,0.9626867823855605,4.796230551751918,,231783669.0,50560946.0,,"['UniSwap', 'Compound Finance', 'Set Protocol']",,,
96,209,Autofarm,bsc:0xa184088a740c695e156f91f5cc086a06bb78b827,AUTO,https://autofarm.network/,"The Autofarm ecosystem is a one-stop DeFi suite for all users. Autofarm aggregate yield opportunities using vaults and best swap rates using a DEX aggregator (AutoSwap). In addition, other products such as AutoAnalytics, AutoTrade & AutoPortfolio are set to go live later in 2021. The platform is currently live on BSC, HECO, Polygon, Avalanche, Fantom & Moonriver, with more chains to be introduced soon.",Multi-Chain,https://icons.llama.fi/autofarm.png,2,,auto,8387,Yield,"['Binance', 'Cronos', 'Polygon', 'Heco', 'Moonriver', 'Avalanche', 'Fantom', 'Celo', 'Boba', 'OKExChain']",autofarm.js,autofarmnetwork,['https://www.certik.org/projects/autofarm'],,autofarm,367630174.65683806,"{'Cronos': 60665206.977206014, 'OKExChain': 337886.162029716, 'Moonriver': 10383899.448615538, 'Avalanche': 6675251.456798923, 'Binance': 232969192.50014853, 'Boba': 1494415.0960565046, 'Heco': 16274566.106604505, 'Polygon': 31550095.34834064, 'Celo': 1837797.9703684123, 'Fantom': 5441863.590669275}",0.009897852861783463,0.4301965453997241,-8.909859586918515,,50466125.0,22055610.0,,['Yearn Finance'],,,
97,900,Rocket Pool,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,https://rocketpool.net,"Rocket Pool is the first truly decentralised Ethereum staking pool. Liquid Staking, Audited SC, and Minimised Penalty Risk. Unlike solo stakers, who are required to put 32 ETH up for deposit to create a new validator, Rocket Pool nodes only need to deposit 16 ETH per validator. This will be coupled with 16 ETH from the staking pool (which stakers deposited in exchange for rETH) to create a new ETH2 validator.",Ethereum,https://icons.llama.fi/rocket-pool.jpg,2,,rocket-pool,2943,Staking,['Ethereum'],rocketpool/index.js,Rocket_Pool,"['https://rocketpool.net/files/sigma-prime-audit.pdf', 'https://consensys.net/diligence/audits/2021/04/rocketpool', 'https://github.com/trailofbits/publications/blob/master/reviews/RocketPool.pdf', 'https://immunefi.com/bounty/rocketpool']",,rocket-pool,359989465.0651499,{'Ethereum': 359989465.0651499},-0.13606724093376954,1.5488809133312742,18.842480735601683,,829633371.0,746292136.0,,,1637712907.0,,
98,310,Belt Finance,bsc:0xe0e514c71282b6f4e823703a39374cf58dc3ea4f,BELT,https://belt.fi/,Yield aggregator + AMM,Multi-Chain,https://icons.llama.fi/belt-finance.png,2,,belt,1311,Yield,"['Binance', 'Heco']",belt/index.js,BELT_Finance,['https://github.com/BeltFi/belt-contract/tree/main/audit'],,belt-finance,358562691.1701313,"{'Binance': 327909703.3379111, 'Heco': 30652987.832220133}",0.03362494537869054,-2.509864705736888,-4.271041217027047,,,13551279.0,,,,,
99,612,Vires Finance,waves:DSbbhLsSTeDg5Lsiufk2Aneh3DjVqJuPr2M9uU1gwy5p,VIRES,https://vires.finance,"Vires.finance is is a decentralized non-custodial liquidity protocol based on Waves Blockchain, where users, wallets and dapps can participate as depositors or borrowers.",Waves,https://icons.llama.fi/vires-finance.png,2,,,,Lending,['Waves'],vires/index.js,viresfinance,['https://github.com/deemru/viresfinance-audit/releases/download/audit/viresfinance-security-audit.en.pdf'],,vires-finance,353909871.450364,"{'Waves': 353909871.450364, 'borrowed': 698101383.3955, 'Waves-borrowed': 698101383.3955}",-0.22962243413246597,1.1522339377950885,13.632757961042756,,,,,,,,
